name,state,item,item_num,ans_ind,ans_text,states_lived
anon111,new york,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,b,crayfish,new york
anon111,new york,What do you call the thing from which you might drink water in a school?,103,d,water fountain,new york
anon111,new york,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,new york
anon111,new york,What is your generic term for a sweetened carbonated beverage?,105,b,pop,new york
anon111,new york,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,h,I have no term for this,new york
anon111,new york,What word(s) do you use to address a group of two or more people?,50,g,you,new york
anon111,new york,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,new york
anon111,new york,Which of these terms do you prefer for the small road parallel to the highway?,99,b,service road,new york
anon111,new york,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,new york
anon111,new york,caramel,4,b,"with 3 syllables (""carra-mel"")",new york
anon111,new york,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",new york
anon111,new york,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",new york
anon111,new york,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",new york
anon111,new york,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",new york
anon112,california,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,california
anon112,california,Do you use the word cruller?,86,b,"no, but I know what it means",california
anon112,california,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,california
anon112,california,What do you call paper that has already been used for something or is otherwise imperfect?,78,a,scratch paper,california
anon112,california,What do you call the act of covering a house or area in front of a house with toilet paper?,106,a,tp'ing,california
anon112,california,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,a,lightning bug,california
anon112,california,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,california
anon112,california,What do you call the thing from which you might drink water in a school?,103,c,drinking fountain,california
anon112,california,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,california
anon112,california,What is your generic term for a sweetened carbonated beverage?,105,a,soda,california
anon112,california,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,a,kitty-corner,california
anon112,california,What word(s) do you use to address a group of two or more people?,50,g,you,california
anon112,california,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,california
anon112,california,Which of these terms do you prefer for the small road parallel to the highway?,99,c,access road,california
anon112,california,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,a,yes,california
anon112,california,caramel,4,b,"with 3 syllables (""carra-mel"")",california
anon112,california,lawyer,14,a,"with [j] as in ""boy"" (""loyer"")",california
anon112,california,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",california
anon112,california,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",california
anon112,california,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",california
anon113,new mexico,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,new mexico
anon113,new mexico,Do you use the word cruller?,86,b,"no, but I know what it means",new mexico
anon113,new mexico,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,new mexico
anon113,new mexico,What do you call paper that has already been used for something or is otherwise imperfect?,78,d,other,new mexico
anon113,new mexico,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,new mexico
anon113,new mexico,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,b,firefly,new mexico
anon113,new mexico,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,a,crawfish,new mexico
anon113,new mexico,What do you call the thing from which you might drink water in a school?,103,d,water fountain,new mexico
anon113,new mexico,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,f,tennis shoes,new mexico
anon113,new mexico,What is your generic term for a sweetened carbonated beverage?,105,a,soda,new mexico
anon113,new mexico,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,new mexico
anon113,new mexico,What word(s) do you use to address a group of two or more people?,50,i,y'all,new mexico
anon113,new mexico,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,c,garage sale,new mexico
anon113,new mexico,Which of these terms do you prefer for the small road parallel to the highway?,99,a,frontage road,new mexico
anon113,new mexico,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,new mexico
anon113,new mexico,caramel,4,b,"with 3 syllables (""carra-mel"")",new mexico
anon113,new mexico,lawyer,14,b,"with [] as in ""saw"" (""law-yer"")",new mexico
anon113,new mexico,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",new mexico
anon113,new mexico,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",new mexico
anon113,new mexico,"the vowel in the second syllable of ""cauliflower""",5,b,"[] as in ""sit""",new mexico
anon114,maryland,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,maryland
anon114,maryland,Do you use the word cruller?,86,a,yes,maryland
anon114,maryland,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,maryland
anon114,maryland,What do you call paper that has already been used for something or is otherwise imperfect?,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",maryland
anon114,maryland,What do you call the act of covering a house or area in front of a house with toilet paper?,106,c,toilet papering,maryland
anon114,maryland,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,65,c,I use lightning bug and firefly interchangeably,maryland
anon114,maryland,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,66,e,crawdad,maryland
anon114,maryland,What do you call the thing from which you might drink water in a school?,103,d,water fountain,maryland
anon114,maryland,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",73,a,sneakers,maryland
anon114,maryland,What is your generic term for a sweetened carbonated beverage?,105,a,soda,maryland
anon114,maryland,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,76,d,catty-corner,maryland
anon114,maryland,What word(s) do you use to address a group of two or more people?,50,i,y'all,maryland
anon114,maryland,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",58,d,rummage sale,maryland
anon114,maryland,Which of these terms do you prefer for the small road parallel to the highway?,99,f,we have them but I have no word for them,maryland
anon114,maryland,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",51,b,no,maryland
anon114,maryland,caramel,4,b,"with 3 syllables (""carra-mel"")",maryland
anon114,maryland,lawyer,14,c,I use both interchangeably,maryland
anon114,maryland,"the ""c"" in ""grocery""",36,a,"[s] as in ""sock""",maryland
anon114,maryland,"the second vowel in ""pajamas""",20,b,"[] as in ""father""",maryland
anon114,maryland,"the vowel in the second syllable of ""cauliflower""",5,a,"[i:] as in ""see""",maryland
anon115,texas,"Do you pronounce ""cot"" and ""caught"" the same?",28,b,same,texas
anon115,texas,Do you use the word cruller?,86,c,I have no idea what this means,texas
anon115,texas,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,56,b,unacceptable,texas
