state,item_num,item,ans_ind,ans_text,ans_prop
california,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.7038
california,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0406
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",a,tag sale,0.0040999999999999995
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",j,car boot sale,5e-4
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",l,patio sale,0.001
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.052300000000000006
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.2909
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.6362
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0108
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",e,thrift sale,5e-4
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",h,sidewalk sale,0.0021
california,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",i,jumble (sale),0.0015
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.0858
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.6341
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.2616
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,d,peenie wallie,5e-4
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.0144
california,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.0036
california,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.3611
california,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.21350000000000002
california,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.3081
california,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0694
california,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0478
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.3016
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0118
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0483
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0308
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.022099999999999998
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",d,sand shoes,5e-4
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.5498
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.026699999999999998
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",h,runners,0.0051
california,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0031
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.6186
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,b,kitacorner,0.0015
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0128
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.1663
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.001
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.1396
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0385
california,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.0216
california,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.4877
california,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.07139999999999999
california,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.4188
california,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.022099999999999998
california,86,Do you use the word cruller?,a,yes,0.17559999999999998
california,86,Do you use the word cruller?,b,"no, but I know what it means",0.4482
california,86,Do you use the word cruller?,c,I have no idea what this means,0.3763
california,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.5627
california,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.0955
california,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.094
california,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.009300000000000001
california,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.1466
california,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.060899999999999996
california,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.031
california,103,What do you call the thing from which you might drink water in a school?,a,bubbler,0.0036
california,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.001
california,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.6346
california,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.3318
california,103,What do you call the thing from which you might drink water in a school?,e,other,0.028900000000000002
california,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.6870999999999999
california,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.029900000000000003
california,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.057699999999999994
california,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.1134
california,105,What is your generic term for a sweetened carbonated beverage?,d,tonic,0.001
california,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.1072
california,105,What is your generic term for a sweetened carbonated beverage?,f,lemonade,5e-4
california,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,5e-4
california,105,What is your generic term for a sweetened carbonated beverage?,h,fizzy drink,0.0026
